day,week,hour,minute,request,maxReq20minutes,minReq20minutes,meanReq20minutes
25,2,21,30,375,420,414,418.5
25,2,21,35,615,420,375,407.25
25,2,21,40,717,615,375,456
25,2,21,45,690,717,375,531.75
25,2,21,50,528,717,375,599.25
25,2,21,55,447,717,528,637.5
25,2,22,0,438,717,447,595.5
25,2,22,5,813,690,438,525.75
25,2,22,10,519,813,438,556.5
25,2,22,15,519,813,438,554.25
25,2,22,20,420,813,438,572.25
25,2,22,25,669,813,420,567.75
25,2,22,30,552,669,420,531.75
25,2,22,35,381,669,420,540
25,2,22,40,858,669,381,505.5
25,2,22,45,600,858,381,615
25,2,22,50,405,858,381,597.75
25,2,22,55,435,858,381,561
25,2,23,0,384,858,405,574.5
25,2,23,5,372,600,384,456
25,2,23,10,636,435,372,399
25,2,23,15,450,636,372,456.75
25,2,23,20,495,636,372,460.5
25,2,23,25,336,636,372,488.25
25,2,23,30,531,636,336,479.25
25,2,23,35,417,531,336,453
25,2,23,40,372,531,336,444.75
25,2,23,45,240,531,336,414
25,2,23,50,267,531,240,390
25,2,23,55,495,417,240,324
26,3,0,0,471,495,240,343.5
26,3,0,5,261,495,240,368.25
26,3,0,10,234,495,261,373.5
26,3,0,15,177,495,234,365.25
26,3,0,20,168,471,177,285.75
26,3,0,25,387,261,168,210
26,3,0,30,366,387,168,241.5
26,3,0,35,159,387,168,274.5
26,3,0,40,255,387,159,270
26,3,0,45,348,387,159,291.75
26,3,0,50,474,366,159,282
26,3,0,55,285,474,159,309
26,3,1,0,228,474,255,340.5
26,3,1,5,273,474,228,333.75
26,3,1,10,267,474,228,315
26,3,1,15,348,285,228,263.25
26,3,1,20,423,348,228,279
26,3,1,25,417,423,267,327.75
26,3,1,30,306,423,267,363.75
26,3,1,35,348,423,306,373.5
26,3,1,40,474,423,306,373.5
26,3,1,45,420,474,306,386.25
26,3,1,50,351,474,306,387
26,3,1,55,222,474,348,398.25
26,3,2,0,363,474,222,366.75
26,3,2,5,480,420,222,339
26,3,2,10,408,480,222,354
26,3,2,15,390,480,222,368.25
26,3,2,20,399,480,363,410.25
26,3,2,25,303,480,390,419.25
26,3,2,30,294,408,303,375
26,3,2,35,318,399,294,346.5
26,3,2,40,204,399,294,328.5
26,3,2,45,201,318,204,279.75
26,3,2,50,312,318,201,254.25
26,3,2,55,228,318,201,258.75
26,3,3,0,318,312,201,236.25
26,3,3,5,345,318,201,264.75
26,3,3,10,201,345,228,300.75
26,3,3,15,258,345,201,273
26,3,3,20,357,345,201,280.5
26,3,3,25,264,357,201,290.25
26,3,3,30,144,357,201,270
26,3,3,35,231,357,144,255.75
26,3,3,40,141,357,144,249
26,3,3,45,306,264,141,195
26,3,3,50,348,306,141,205.5
26,3,3,55,276,348,141,256.5
26,3,4,0,201,348,141,267.75
26,3,4,5,231,348,201,282.75
26,3,4,10,198,348,201,264
26,3,4,15,321,276,198,226.5
26,3,4,20,168,321,198,237.75
26,3,4,25,249,321,168,229.5
26,3,4,30,210,321,168,234
26,3,4,35,465,321,168,237
26,3,4,40,309,465,168,273
26,3,4,45,345,465,210,308.25
26,3,4,50,144,465,210,332.25
26,3,4,55,294,465,144,315.75
26,3,5,0,156,345,144,273
26,3,5,5,234,345,144,234.75
26,3,5,10,180,294,144,207
26,3,5,15,105,294,156,216
26,3,5,20,144,234,105,168.75
26,3,5,25,129,234,105,165.75
26,3,5,30,102,180,105,139.5
26,3,5,35,219,144,102,120
26,3,5,40,141,219,102,148.5
26,3,5,45,246,219,102,147.75
26,3,5,50,219,246,102,177
26,3,5,55,243,246,141,206.25
26,3,6,0,279,246,141,212.25
26,3,6,5,186,279,219,246.75
26,3,6,10,255,279,186,231.75
26,3,6,15,231,279,186,240.75
26,3,6,20,324,279,186,237.75
26,3,6,25,237,324,186,249
26,3,6,30,219,324,231,261.75
26,3,6,35,363,324,219,252.75
26,3,6,40,204,363,219,285.75
26,3,6,45,303,363,204,255.75
26,3,6,50,249,363,204,272.25
26,3,6,55,219,363,204,279.75
26,3,7,0,219,303,204,243.75
26,3,7,5,339,303,219,247.5
26,3,7,10,300,339,219,256.5
26,3,7,15,384,339,219,269.25
26,3,7,20,387,384,219,310.5
26,3,7,25,420,387,300,352.5
26,3,7,30,393,420,300,372.75
26,3,7,35,468,420,384,396
26,3,7,40,468,468,387,417
26,3,7,45,525,468,393,437.25
26,3,7,50,417,525,393,463.5
26,3,7,55,558,525,417,469.5
26,3,8,0,477,558,417,492
26,3,8,5,678,558,417,494.25
26,3,8,10,735,678,417,532.5
26,3,8,15,636,735,477,612
26,3,8,20,861,735,477,631.5
26,3,8,25,978,861,636,727.5
26,3,8,30,858,978,636,802.5
26,3,8,35,897,978,636,833.25
26,3,8,40,999,978,858,898.5
26,3,8,45,672,999,858,933
26,3,8,50,663,999,672,856.5
26,3,8,55,726,999,663,807.75
26,3,9,0,384,999,663,765
26,3,9,5,471,726,384,611.25
26,3,9,10,615,726,384,561
26,3,9,15,507,726,384,549
26,3,9,20,588,615,384,494.25
26,3,9,25,699,615,471,545.25
26,3,9,30,822,699,507,602.25
26,3,9,35,816,822,507,654
26,3,9,40,558,822,588,731.25
26,3,9,45,606,822,558,723.75
26,3,9,50,297,822,558,700.5
26,3,9,55,462,816,297,569.25
26,3,10,0,435,606,297,480.75
26,3,10,5,429,606,297,450
26,3,10,10,612,462,297,405.75
26,3,10,15,618,612,429,484.5
26,3,10,20,261,618,429,523.5
26,3,10,25,3,618,261,480
26,3,10,30,114,618,3,373.5
26,3,10,35,582,618,3,249
26,3,10,40,945,582,3,240
26,3,10,45,726,945,3,411
26,3,10,50,858,945,114,591.75
26,3,10,55,849,945,582,777.75
26,3,11,0,879,945,726,844.5
26,3,11,5,1089,879,726,828
26,3,11,10,738,1089,849,918.75
26,3,11,15,882,1089,738,888.75
26,3,11,20,756,1089,738,897
26,3,11,25,798,1089,738,866.25
26,3,11,30,765,882,738,793.5
26,3,11,35,915,882,756,800.25
26,3,11,40,753,915,756,808.5
26,3,11,45,846,915,753,807.75
26,3,11,50,1125,915,753,819.75
26,3,11,55,846,1125,753,909.75
26,3,12,0,1128,1125,753,892.5
26,3,12,5,1254,1128,846,986.25
26,3,12,10,735,1254,846,1088.25
26,3,12,15,1110,1254,735,990.75
26,3,12,20,1287,1254,735,1056.75
26,3,12,25,1176,1287,735,1096.5
26,3,12,30,1080,1287,735,1077
26,3,12,35,1224,1287,1080,1163.25
26,3,12,40,918,1287,1080,1191.75
26,3,12,45,744,1224,918,1099.5
26,3,12,50,1260,1224,744,991.5
26,3,12,55,1110,1260,744,1036.5
26,3,13,0,1200,1260,744,1008
26,3,13,5,945,1260,744,1078.5
26,3,13,10,1146,1260,945,1128.75
26,3,13,15,1152,1200,945,1100.25
26,3,13,20,1401,1200,945,1110.75
26,3,13,25,1185,1401,945,1161
26,3,13,30,1401,1401,1146,1221
26,3,13,35,1206,1401,1152,1284.75
26,3,13,40,1266,1401,1185,1298.25
26,3,13,45,897,1401,1185,1264.5
26,3,13,50,1155,1401,897,1192.5
26,3,13,55,1032,1266,897,1131
26,3,14,0,1269,1266,897,1087.5
26,3,14,5,1302,1269,897,1088.25
26,3,14,10,1266,1302,1032,1189.5
26,3,14,15,1107,1302,1032,1217.25
26,3,14,20,1281,1302,1107,1236
26,3,14,25,1083,1302,1107,1239
26,3,14,30,954,1281,1083,1184.25
26,3,14,35,1233,1281,954,1106.25
26,3,14,40,1236,1281,954,1137.75
26,3,14,45,1065,1236,954,1126.5
26,3,14,50,780,1236,954,1122
26,3,14,55,957,1236,780,1078.5
26,3,15,0,1197,1236,780,1009.5
26,3,15,5,1359,1197,780,999.75
26,3,15,10,1221,1359,780,1073.25
26,3,15,15,936,1359,957,1183.5
26,3,15,20,888,1359,936,1178.25
26,3,15,25,1116,1359,888,1101
26,3,15,30,1245,1221,888,1040.25
26,3,15,35,936,1245,888,1046.25
26,3,15,40,690,1245,888,1046.25
26,3,15,45,864,1245,690,996.75
26,3,15,50,1260,1245,690,933.75
26,3,15,55,1059,1260,690,937.5
26,3,16,0,1296,1260,690,968.25
26,3,16,5,1110,1296,864,1119.75
26,3,16,10,1110,1296,1059,1181.25
26,3,16,15,567,1296,1059,1143.75
26,3,16,20,726,1296,567,1020.75
26,3,16,25,756,1110,567,878.25
26,3,16,30,1203,1110,567,789.75
26,3,16,35,963,1203,567,813
26,3,16,40,672,1203,726,912
26,3,16,45,627,1203,672,898.5
26,3,16,50,768,1203,627,866.25
26,3,16,55,705,963,627,757.5
26,3,17,0,915,768,627,693
26,3,17,5,1164,915,627,753.75
26,3,17,10,732,1164,705,888
26,3,17,15,678,1164,705,879
26,3,17,20,825,1164,678,872.25
26,3,17,25,450,1164,678,849.75
26,3,17,30,771,825,450,671.25
26,3,17,35,786,825,450,681
26,3,17,40,1143,825,450,708
26,3,17,45,783,1143,450,787.5
26,3,17,50,639,1143,771,870.75
26,3,17,55,744,1143,639,837.75
26,3,18,0,1104,1143,639,827.25
26,3,18,5,873,1104,639,817.5
26,3,18,10,732,1104,639,840
26,3,18,15,675,1104,732,863.25
26,3,18,20,771,1104,675,846
26,3,18,25,912,873,675,762.75
26,3,18,30,693,912,675,772.5
26,3,18,35,771,912,675,762.75
26,3,18,40,579,912,693,786.75
26,3,18,45,612,912,579,738.75
26,3,18,50,708,771,579,663.75
26,3,18,55,711,771,579,667.5
26,3,19,0,636,711,579,652.5
26,3,19,5,591,711,612,666.75
26,3,19,10,414,711,591,661.5
26,3,19,15,849,711,414,588
26,3,19,20,843,849,414,622.5
26,3,19,25,588,849,414,674.25
26,3,19,30,333,849,414,673.5
26,3,19,35,615,849,333,653.25
26,3,19,40,615,843,333,594.75
26,3,19,45,441,615,333,537.75
26,3,19,50,390,615,333,501
26,3,19,55,522,615,390,515.25
26,3,20,0,570,615,390,492
26,3,20,5,447,570,390,480.75
26,3,20,10,336,570,390,482.25
26,3,20,15,588,570,336,468.75
26,3,20,20,585,588,336,485.25
26,3,20,25,453,588,336,489
26,3,20,30,570,588,336,490.5
26,3,20,35,681,588,453,549
26,3,20,40,585,681,453,572.25
26,3,20,45,513,681,453,572.25
26,3,20,50,546,681,513,587.25
26,3,20,55,399,681,513,581.25
26,3,21,0,420,585,399,510.75
26,3,21,5,495,546,399,469.5
26,3,21,10,516,546,399,465
26,3,21,15,594,516,399,457.5
26,3,21,20,474,594,420,506.25
26,3,21,25,378,594,474,519.75
26,3,21,30,606,594,378,490.5
26,3,21,35,681,606,378,513
26,3,21,40,642,681,378,534.75
26,3,21,45,483,681,378,576.75
26,3,21,50,816,681,483,603
26,3,21,55,540,816,483,655.5
26,3,22,0,648,816,483,620.25
26,3,22,5,591,816,483,621.75
26,3,22,10,717,816,540,648.75
26,3,22,15,705,717,540,624
26,3,22,20,474,717,591,665.25
26,3,22,25,450,717,474,621.75
26,3,22,30,405,717,450,586.5
26,3,22,35,477,705,405,508.5
26,3,22,40,492,477,405,451.5
26,3,22,45,633,492,405,456
26,3,22,50,579,633,405,501.75
26,3,22,55,561,633,477,545.25
26,3,23,0,480,633,492,566.25
26,3,23,5,435,633,480,563.25
26,3,23,10,702,579,435,513.75
26,3,23,15,459,702,435,544.5
26,3,23,20,477,702,435,519
26,3,23,25,393,702,435,518.25
26,3,23,30,564,702,393,507.75
26,3,23,35,477,564,393,473.25
26,3,23,40,657,564,393,477.75
26,3,23,45,771,657,393,522.75
26,3,23,50,705,771,477,617.25
26,3,23,55,570,771,477,652.5
27,4,0,0,687,771,570,675.75
27,4,0,5,549,771,570,683.25
27,4,0,10,555,705,549,627.75
27,4,0,15,396,687,549,590.25
27,4,0,20,510,687,396,546.75
27,4,0,25,558,555,396,502.5
27,4,0,30,558,558,396,504.75
27,4,0,35,768,558,396,505.5
27,4,0,40,489,768,510,598.5
27,4,0,45,630,768,489,593.25
27,4,0,50,456,768,489,611.25
27,4,0,55,345,768,456,585.75
27,4,1,0,519,630,345,480
27,4,1,5,579,630,345,487.5
27,4,1,10,510,579,345,474.75
27,4,1,15,507,579,345,488.25
27,4,1,20,312,579,507,528.75
27,4,1,25,162,579,312,477
27,4,1,30,378,510,162,372.75
27,4,1,35,306,507,162,339.75
27,4,1,40,279,378,162,289.5
27,4,1,45,390,378,162,281.25
27,4,1,50,393,390,279,338.25
27,4,1,55,291,393,279,342
27,4,2,0,297,393,279,338.25
27,4,2,5,351,393,291,342.75
27,4,2,10,417,393,291,333
27,4,2,15,291,417,291,339
27,4,2,20,240,417,291,339
27,4,2,25,348,417,240,324.75
27,4,2,30,279,417,240,324
27,4,2,35,285,348,240,289.5
27,4,2,40,381,348,240,288
27,4,2,45,369,381,279,323.25
27,4,2,50,81,381,279,328.5
27,4,2,55,156,381,81,279
27,4,3,0,246,381,81,246.75
27,4,3,5,375,369,81,213
27,4,3,10,264,375,81,214.5
27,4,3,15,201,375,156,260.25
27,4,3,20,339,375,201,271.5
27,4,3,25,294,375,201,294.75
27,4,3,30,288,339,201,274.5
27,4,3,35,288,339,201,280.5
27,4,3,40,279,339,288,302.25
27,4,3,45,309,294,279,287.25
27,4,3,50,330,309,279,291
27,4,3,55,405,330,279,301.5
27,4,4,0,336,405,279,330.75
27,4,4,5,336,405,309,345
27,4,4,10,366,405,330,351.75
27,4,4,15,405,405,336,360.75
27,4,4,20,378,405,336,360.75
27,4,4,25,258,405,336,371.25
27,4,4,30,363,405,258,351.75
27,4,4,35,291,405,258,351
27,4,4,40,273,378,258,322.5
27,4,4,45,171,363,258,296.25
27,4,4,50,159,363,171,274.5
27,4,4,55,264,291,159,223.5
27,4,5,0,138,273,159,216.75
27,4,5,5,216,264,138,183
27,4,5,10,150,264,138,194.25
27,4,5,15,231,264,138,192
27,4,5,20,156,231,138,183.75
27,4,5,25,273,231,150,188.25
27,4,5,30,294,273,150,202.5
27,4,5,35,300,294,156,238.5
27,4,5,40,297,300,156,255.75
27,4,5,45,345,300,273,291
27,4,5,50,441,345,294,309
27,4,5,55,399,441,297,345.75
27,4,6,0,291,441,297,370.5
27,4,6,5,123,441,291,369
27,4,6,10,300,441,123,313.5
27,4,6,15,150,399,123,278.25
27,4,6,20,390,300,123,216
27,4,6,25,204,390,123,240.75
27,4,6,30,399,390,150,261
27,4,6,35,357,399,150,285.75
27,4,6,40,408,399,204,337.5
27,4,6,45,333,408,204,342
27,4,6,50,456,408,333,374.25
27,4,6,55,462,456,333,388.5
27,4,7,0,399,462,333,414.75
27,4,7,5,426,462,333,412.5
27,4,7,10,411,462,399,435.75
27,4,7,15,390,462,399,424.5
27,4,7,20,492,426,390,406.5
27,4,7,25,720,492,390,429.75
27,4,7,30,492,720,390,503.25
27,4,7,35,570,720,390,523.5
27,4,7,40,432,720,492,568.5
27,4,7,45,327,720,432,553.5
27,4,7,50,381,570,327,455.25
27,4,7,55,492,570,327,427.5
27,4,8,0,633,492,327,408
27,4,8,5,651,633,327,458.25
27,4,8,10,456,651,381,539.25
27,4,8,15,570,651,456,558
27,4,8,20,690,651,456,577.5
27,4,8,25,1104,690,456,591.75
27,4,8,30,651,1104,456,705
27,4,8,35,498,1104,570,753.75
27,4,8,40,489,1104,498,735.75
27,4,8,45,579,1104,489,685.5
27,4,8,50,774,651,489,554.25
27,4,8,55,780,774,489,585
27,4,9,0,741,780,489,655.5
27,4,9,5,840,780,579,718.5
27,4,9,10,996,840,741,783.75
27,4,9,15,600,996,741,839.25
27,4,9,20,873,996,600,794.25
27,4,9,25,777,996,600,827.25
27,4,9,30,630,996,600,811.5
27,4,9,35,555,873,600,720
27,4,9,40,609,873,555,708.75
27,4,9,45,690,777,555,642.75
27,4,9,50,894,690,555,621
27,4,9,55,759,894,555,687
27,4,10,0,882,894,609,738
27,4,10,5,732,894,690,806.25
27,4,10,10,744,894,732,816.75
27,4,10,15,1068,882,732,779.25
27,4,10,20,984,1068,732,856.5
27,4,10,25,783,1068,732,882
27,4,10,30,846,1068,744,894.75
27,4,10,35,834,1068,783,920.25
27,4,10,40,789,984,783,861.75
27,4,10,45,636,846,783,813
27,4,10,50,834,846,636,776.25
27,4,10,55,942,834,636,773.25
27,4,11,0,1179,942,636,800.25
27,4,11,5,1101,1179,636,897.75
27,4,11,10,1080,1179,834,1014
27,4,11,15,738,1179,942,1075.5
27,4,11,20,1011,1179,738,1024.5
27,4,11,25,924,1101,738,982.5
27,4,11,30,1176,1080,738,938.25
27,4,11,35,1086,1176,738,962.25
27,4,11,40,1026,1176,924,1049.25
27,4,11,45,1137,1176,924,1053
27,4,11,50,879,1176,1026,1106.25
27,4,11,55,966,1137,879,1032
27,4,12,0,945,1137,879,1002
27,4,12,5,1137,1137,879,981.75
27,4,12,10,885,1137,879,981.75
27,4,12,15,1197,1137,885,983.25
27,4,12,20,927,1197,885,1041
27,4,12,25,777,1197,885,1036.5
27,4,12,30,1047,1197,777,946.5
27,4,12,35,1194,1197,777,987
27,4,12,40,972,1194,777,986.25
27,4,12,45,1062,1194,777,997.5
27,4,12,50,1194,1194,972,1068.75
27,4,12,55,1362,1194,972,1105.5
27,4,13,0,819,1362,972,1147.5
27,4,13,5,858,1362,819,1109.25
27,4,13,10,768,1362,819,1058.25
27,4,13,15,951,1362,768,951.75
27,4,13,20,1107,951,768,849
27,4,13,25,1446,1107,768,921
27,4,13,30,1272,1446,768,1068
27,4,13,35,1281,1446,951,1194
27,4,13,40,1053,1446,1107,1276.5
27,4,13,45,1128,1446,1053,1263
27,4,13,50,1269,1281,1053,1183.5
27,4,13,55,1521,1281,1053,1182.75
27,4,14,0,1752,1521,1053,1242.75
27,4,14,5,1185,1752,1128,1417.5
27,4,14,10,1443,1752,1185,1431.75
27,4,14,15,1320,1752,1185,1475.25
27,4,14,20,1155,1752,1185,1425
27,4,14,25,996,1443,1155,1275.75
27,4,14,30,930,1443,996,1228.5
27,4,14,35,942,1320,930,1100.25
27,4,14,40,1116,1155,930,1005.75
27,4,14,45,1179,1116,930,996
27,4,14,50,1182,1179,930,1041.75
27,4,14,55,1371,1182,942,1104.75
27,4,15,0,1071,1371,1116,1212
27,4,15,5,1392,1371,1071,1200.75
27,4,15,10,999,1392,1071,1254
27,4,15,15,984,1392,999,1208.25
27,4,15,20,1071,1392,984,1111.5
27,4,15,25,1200,1392,984,1111.5
27,4,15,30,711,1200,984,1063.5
27,4,15,35,1020,1200,711,991.5
27,4,15,40,1401,1200,711,1000.5
27,4,15,45,954,1401,711,1083
27,4,15,50,1221,1401,711,1021.5
27,4,15,55,1146,1401,954,1149
27,4,16,0,1086,1401,954,1180.5
27,4,16,5,891,1221,954,1101.75
27,4,16,10,678,1221,891,1086
27,4,16,15,1008,1146,678,950.25
27,4,16,20,1074,1086,678,915.75
27,4,16,25,879,1074,678,912.75
27,4,16,30,1266,1074,678,909.75
27,4,16,35,756,1266,879,1056.75
27,4,16,40,954,1266,756,993.75
27,4,16,45,1185,1266,756,963.75
27,4,16,50,1077,1266,756,1040.25
27,4,16,55,798,1185,756,993
27,4,17,0,903,1185,798,1003.5
27,4,17,5,930,1185,798,990.75
27,4,17,10,1065,1077,798,927
27,4,17,15,1026,1065,798,924
27,4,17,20,867,1065,903,981
27,4,17,25,903,1065,867,972
27,4,17,30,804,1065,867,965.25
27,4,17,35,849,1026,804,900
27,4,17,40,696,903,804,855.75
27,4,17,45,771,903,696,813
27,4,17,50,891,849,696,780
27,4,17,55,510,891,696,801.75
27,4,18,0,837,891,510,717
27,4,18,5,636,891,510,752.25
27,4,18,10,744,891,510,718.5
27,4,18,15,579,837,510,681.75
27,4,18,20,714,837,579,699
27,4,18,25,801,744,579,668.25
27,4,18,30,720,801,579,709.5
27,4,18,35,459,801,579,703.5
27,4,18,40,597,801,459,673.5
27,4,18,45,396,801,459,644.25
27,4,18,50,546,720,396,543
27,4,18,55,597,597,396,499.5
27,4,19,0,429,597,396,534
27,4,19,5,600,597,396,492
27,4,19,10,450,600,429,543
27,4,19,15,600,600,429,519
27,4,19,20,315,600,429,519.75
27,4,19,25,354,600,315,491.25
27,4,19,30,633,600,315,429.75
27,4,19,35,582,633,315,475.5
27,4,19,40,423,633,315,471
27,4,19,45,558,633,354,498
27,4,19,50,471,633,423,549
27,4,19,55,435,582,423,508.5
27,4,20,0,519,558,423,471.75
27,4,20,5,597,558,435,495.75
27,4,20,10,516,597,435,505.5
27,4,20,15,609,597,435,516.75
27,4,20,20,528,609,516,560.25
27,4,20,25,618,609,516,562.5
27,4,20,30,426,618,516,567.75
27,4,20,35,504,618,426,545.25
27,4,20,40,684,618,426,519
27,4,20,45,510,684,426,558
27,4,20,50,429,684,426,531
27,4,20,55,261,684,429,531.75
27,4,21,0,576,684,261,471
27,4,21,5,510,576,261,444
27,4,21,10,348,576,261,444
27,4,21,15,411,576,261,423.75
27,4,21,20,420,576,348,461.25
27,4,21,25,654,510,348,422.25
27,4,21,30,525,654,348,458.25
27,4,21,35,654,654,411,502.5
27,4,21,40,528,654,420,563.25
27,4,21,45,624,654,525,590.25
27,4,21,50,528,654,525,582.75
27,4,21,55,549,654,528,583.5
27,4,22,0,462,624,528,557.25
27,4,22,5,471,624,462,540.75
27,4,22,10,501,549,462,502.5
27,4,22,15,495,549,462,495.75
27,4,22,20,366,501,462,482.25
27,4,22,25,432,501,366,458.25
27,4,22,30,363,501,366,448.5
27,4,22,35,495,495,363,414
27,4,22,40,333,495,363,414
27,4,22,45,360,495,333,405.75
27,4,22,50,351,495,333,387.75
27,4,22,55,528,495,333,384.75
27,4,23,0,552,528,333,393
27,4,23,5,405,552,351,447.75
27,4,23,10,237,552,351,459
27,4,23,15,225,552,237,430.5
27,4,23,20,270,552,225,354.75
27,4,23,25,480,405,225,284.25
27,4,23,30,237,480,225,303
27,4,23,35,468,480,225,303
27,4,23,40,468,480,237,363.75
27,4,23,45,357,480,237,413.25
27,4,23,50,315,468,237,382.5
27,4,23,55,384,468,315,402
28,5,0,0,390,468,315,381
28,5,0,5,393,390,315,361.5
28,5,0,10,411,393,315,370.5
28,5,0,15,504,411,384,394.5
28,5,0,20,309,504,390,424.5
28,5,0,25,408,504,309,404.25
28,5,0,30,339,504,309,408
28,5,0,35,480,504,309,390
28,5,0,40,396,480,309,384
28,5,0,45,354,480,339,405.75
28,5,0,50,312,480,339,392.25
28,5,0,55,318,480,312,385.5
28,5,1,0,321,396,312,345
28,5,1,5,288,354,312,326.25
28,5,1,10,219,321,288,309.75
28,5,1,15,207,321,219,286.5
28,5,1,20,228,321,207,258.75
28,5,1,25,456,288,207,235.5
28,5,1,30,516,456,207,277.5
28,5,1,35,195,516,207,351.75
28,5,1,40,93,516,195,348.75
28,5,1,45,249,516,93,315
28,5,1,50,240,516,93,263.25
28,5,1,55,246,249,93,194.25
28,5,2,0,189,249,93,207
28,5,2,5,189,249,189,231
28,5,2,10,258,246,189,216
28,5,2,15,222,258,189,220.5
28,5,2,20,96,258,189,214.5
28,5,2,25,246,258,96,191.25
28,5,2,30,291,258,96,205.5
28,5,2,35,354,291,96,213.75
28,5,2,40,327,354,96,246.75
28,5,2,45,234,354,246,304.5
28,5,2,50,321,354,234,301.5
28,5,2,55,210,354,234,309
28,5,3,0,267,327,210,273
28,5,3,5,258,321,210,258
28,5,3,10,186,321,210,264
28,5,3,15,165,267,186,230.25
28,5,3,20,246,267,165,219
28,5,3,25,324,258,165,213.75
28,5,3,30,366,324,165,230.25
28,5,3,35,381,366,165,275.25
28,5,3,40,300,381,246,329.25
28,5,3,45,360,381,300,342.75
28,5,3,50,267,381,300,351.75
28,5,3,55,486,381,267,327
28,5,4,0,240,486,267,353.25
28,5,4,5,195,486,240,338.25
28,5,4,10,252,486,195,297
28,5,4,15,186,486,195,293.25
28,5,4,20,261,252,186,218.25
28,5,4,25,237,261,186,223.5
28,5,4,30,255,261,186,234
28,5,4,35,156,261,186,234.75
28,5,4,40,189,261,156,227.25
28,5,4,45,198,255,156,209.25
28,5,4,50,183,255,156,199.5
28,5,4,55,285,198,156,181.5
28,5,5,0,138,285,183,213.75
28,5,5,5,150,285,138,201
28,5,5,10,444,285,138,189
28,5,5,15,204,444,138,254.25
28,5,5,20,153,444,138,234
28,5,5,25,276,444,150,237.75
28,5,5,30,177,444,153,269.25
28,5,5,35,363,276,153,202.5
28,5,5,40,132,363,153,242.25
28,5,5,45,225,363,132,237
28,5,5,50,207,363,132,224.25
28,5,5,55,279,363,132,231.75
28,5,6,0,243,279,132,210.75
28,5,6,5,513,279,207,238.5
28,5,6,10,249,513,207,310.5
28,5,6,15,144,513,243,321
28,5,6,20,303,513,144,287.25
28,5,6,25,264,513,144,302.25
28,5,6,30,165,303,144,240
28,5,6,35,294,303,144,219
28,5,6,40,177,303,165,256.5
28,5,6,45,294,294,165,225
28,5,6,50,264,294,165,232.5
28,5,6,55,348,294,177,257.25
28,5,7,0,399,348,177,270.75
28,5,7,5,501,399,264,326.25
28,5,7,10,351,501,264,378
28,5,7,15,393,501,348,399.75
28,5,7,20,444,501,351,411
28,5,7,25,279,501,351,422.25
28,5,7,30,381,444,279,366.75
28,5,7,35,456,444,279,374.25
28,5,7,40,339,456,279,390
28,5,7,45,459,456,279,363.75
28,5,7,50,399,459,339,408.75
28,5,7,55,447,459,339,413.25
28,5,8,0,501,459,339,411
28,5,8,5,639,501,399,451.5
28,5,8,10,624,639,399,496.5
28,5,8,15,486,639,447,552.75
28,5,8,20,555,639,486,562.5
28,5,8,25,438,639,486,576
28,5,8,30,615,624,438,525.75
28,5,8,35,657,615,438,523.5
28,5,8,40,801,657,438,566.25
28,5,8,45,702,801,438,627.75
28,5,8,50,870,801,615,693.75
28,5,8,55,741,870,657,757.5
28,5,9,0,633,870,702,778.5
28,5,9,5,903,870,633,736.5
28,5,9,10,681,903,633,786.75
28,5,9,15,543,903,633,739.5
28,5,9,20,492,903,543,690
28,5,9,25,759,903,492,654.75
28,5,9,30,1095,759,492,618.75
28,5,9,35,453,1095,492,722.25
28,5,9,40,666,1095,453,699.75
28,5,9,45,666,1095,453,743.25
28,5,9,50,495,1095,453,720
28,5,9,55,837,666,453,570
28,5,10,0,474,837,495,666
28,5,10,5,762,837,474,618
28,5,10,10,873,837,474,642
28,5,10,15,879,873,474,736.5
28,5,10,20,774,879,474,747
28,5,10,25,897,879,762,822
28,5,10,30,1254,897,774,855.75
28,5,10,35,900,1254,774,951
28,5,10,40,783,1254,774,956.25
28,5,10,45,759,1254,783,958.5
28,5,10,50,1191,1254,759,924
28,5,10,55,1119,1191,759,908.25
28,5,11,0,933,1191,759,963
28,5,11,5,825,1191,759,1000.5
28,5,11,10,792,1191,825,1017
28,5,11,15,801,1119,792,917.25
28,5,11,20,939,933,792,837.75
28,5,11,25,972,939,792,839.25
28,5,11,30,711,972,792,876
28,5,11,35,825,972,711,855.75
28,5,11,40,1008,972,711,861.75
28,5,11,45,1017,1008,711,879
28,5,11,50,792,1017,711,890.25
28,5,11,55,1095,1017,792,910.5
28,5,12,0,876,1095,792,978
28,5,12,5,918,1095,792,945
28,5,12,10,783,1095,792,920.25
28,5,12,15,786,1095,783,918
28,5,12,20,963,918,783,840.75
28,5,12,25,1032,963,783,862.5
28,5,12,30,810,1032,783,891
28,5,12,35,894,1032,786,897.75
28,5,12,40,825,1032,810,924.75
28,5,12,45,975,1032,810,890.25
28,5,12,50,708,975,810,876
28,5,12,55,945,975,708,850.5
28,5,13,0,897,975,708,863.25
28,5,13,5,795,975,708,881.25
28,5,13,10,789,945,708,836.25
28,5,13,15,1005,945,789,856.5
28,5,13,20,690,1005,789,871.5
28,5,13,25,912,1005,690,819.75
28,5,13,30,627,1005,690,849
28,5,13,35,0,1005,627,808.5
28,5,13,40,0,912,0,557.25
28,5,13,45,0,912,0,384.75
28,5,13,50,0,627,0,156.75
28,5,13,55,0,0,0,0
28,5,14,0,0,0,0,0
28,5,14,5,0,0,0,0
